n_sessions,help_seeking,sleep_hrs,self_sufficiency,age,gender,resilience_change
1,No,4,21,18,m,29
9,Yes,4,25,48,f,4
3,No,4,26,47,m,22
3,Yes,4,20,47,m,19
9,No,9,22,29,f,2
3,No,9,23,26,m,19
8,Yes,6,21,25,f,6
2,No,5,29,37,m,26
3,Yes,5,24,33,f,19
2,Yes,6,23,40,m,17
1,Yes,4,21,25,f,29
2,Yes,8,20,38,f,24
8,Yes,8,27,50,f,5
9,No,6,21,51,m,3
2,Yes,8,23,42,m,22
7,No,7,29,33,f,8
5,Yes,5,24,29,f,14
3,No,8,21,20,f,19
9,No,9,29,45,m,-2
6,Yes,9,28,44,f,9
1,No,7,21,40,f,26
5,Yes,5,25,52,f,16
7,Yes,7,26,46,m,7
4,Yes,5,25,29,m,19
8,No,5,23,27,m,5
5,No,8,20,50,m,13
9,No,9,21,52,m,3
9,No,6,29,45,m,3
9,Yes,8,29,23,m,-3
1,Yes,4,25,30,f,28
2,No,7,27,38,m,24
3,No,4,22,35,m,23
4,Yes,5,26,48,f,15
9,No,8,28,39,f,-1
6,Yes,4,23,34,m,11
1,No,4,26,20,m,30
9,No,9,26,44,m,2
6,No,4,29,28,m,13
4,Yes,9,28,19,m,14
4,Yes,9,22,29,m,17
3,No,5,20,52,m,20
7,No,9,27,33,m,8
3,No,5,23,48,f,23
2,No,9,21,54,f,20
8,No,9,24,47,m,5
4,No,5,23,18,f,16
8,No,4,20,23,m,10
1,No,7,26,35,m,27
5,Yes,8,23,33,m,16
9,Yes,8,27,51,m,3
1,Yes,5,28,37,m,27
4,Yes,4,27,50,f,19
6,No,7,20,52,f,12
8,Yes,6,27,25,f,8
3,Yes,5,24,32,m,22
5,No,6,20,31,f,16
7,Yes,8,28,21,m,3
1,Yes,8,28,21,f,23
7,Yes,7,26,45,m,7
8,Yes,7,26,41,m,5
8,Yes,6,20,37,m,10
9,No,8,28,33,m,2
6,No,7,20,38,m,14
6,No,7,26,28,f,9
2,Yes,8,28,40,m,18
3,Yes,8,28,51,f,20
4,Yes,4,24,49,f,18
4,No,9,25,43,m,19
8,Yes,7,21,32,m,4
1,Yes,6,21,20,f,23
4,Yes,5,29,29,f,16
4,Yes,5,28,33,f,16
1,No,8,20,22,f,26
3,No,9,29,31,f,17
5,Yes,6,24,38,f,15
6,No,4,26,48,f,14
9,No,7,29,18,m,0
9,No,4,25,47,f,3
9,Yes,6,25,47,m,4
1,No,4,25,26,m,23
9,No,8,27,23,f,3
8,Yes,5,26,40,f,2
2,No,8,24,27,m,25
1,No,7,29,51,m,25
1,No,8,21,32,m,24
6,Yes,6,29,27,m,10
9,Yes,6,25,27,m,2
7,No,7,29,37,f,5
5,Yes,7,24,41,f,13
2,Yes,5,23,45,f,23
1,Yes,4,29,43,m,26
2,No,5,24,37,m,22
1,No,8,28,37,m,25
3,Yes,4,21,55,m,19
6,No,7,25,45,f,9
8,Yes,6,28,49,f,5
3,Yes,8,29,37,f,17
9,No,5,24,30,m,4
5,Yes,9,25,19,f,12
7,Yes,9,29,48,m,7
8,Yes,7,23,46,m,8
3,Yes,4,24,21,f,22
2,No,9,27,37,f,21
2,Yes,4,20,39,m,21
5,No,6,20,30,m,15
1,Yes,7,29,21,f,22
2,No,7,23,42,m,27
9,Yes,8,29,19,m,-2
7,Yes,8,22,23,m,7
6,No,4,24,28,f,11
9,No,9,29,42,f,5
7,Yes,9,27,36,f,7
5,Yes,5,20,27,f,18
9,Yes,4,24,36,m,2
6,Yes,9,24,48,m,9
6,Yes,8,21,54,m,10
4,No,8,24,51,f,18
1,No,8,27,40,f,23
5,Yes,4,29,39,m,14
9,No,7,26,27,m,0
8,No,5,21,38,f,6
8,Yes,5,25,49,f,7
5,No,8,29,39,m,13
9,Yes,6,20,37,m,7
3,No,4,29,40,f,19
3,No,9,29,51,f,17
1,No,9,22,40,f,23
9,No,7,25,44,m,1
6,No,8,28,36,f,10
2,Yes,6,20,48,f,27
8,No,8,25,44,m,3
9,Yes,6,21,26,f,5
9,No,5,28,39,f,5
2,No,6,21,18,f,23
2,No,5,22,27,f,26
7,Yes,5,21,44,f,9
4,No,4,23,18,f,17
1,No,6,23,37,f,25
8,Yes,7,29,33,f,2
2,Yes,7,20,46,f,24
3,Yes,6,27,46,f,20
5,No,4,24,35,m,15
3,No,7,27,37,m,23
7,No,8,25,44,f,9
7,No,7,21,38,f,11
2,Yes,4,26,37,f,28
7,Yes,5,29,52,f,9
6,No,5,28,47,f,12
9,Yes,5,26,23,f,2
9,Yes,4,24,45,m,4
2,Yes,5,23,45,m,25
7,No,5,27,49,f,9
5,Yes,4,25,38,m,16
6,No,8,24,18,f,16
1,No,7,26,36,m,27
7,No,4,22,48,f,10
6,Yes,4,28,46,m,12
4,Yes,6,23,35,m,17
1,Yes,5,23,41,f,25
9,Yes,9,27,20,m,0
4,No,8,25,20,m,16
2,No,9,20,46,f,24
8,No,6,21,28,f,8
2,Yes,8,28,21,f,21
5,Yes,5,25,46,m,17
6,Yes,9,26,47,m,8
8,No,5,28,38,f,8
1,No,5,22,51,f,25
1,Yes,7,24,54,m,25
4,No,8,24,39,m,15
5,No,8,29,45,f,15
9,Yes,6,26,35,m,0
7,Yes,4,21,31,m,12
7,No,5,23,54,m,10
8,Yes,5,23,19,f,9
5,No,9,27,35,f,13
5,Yes,6,29,24,m,13
1,No,8,22,53,m,30
9,Yes,7,21,22,m,3
6,Yes,8,28,53,m,8
9,Yes,7,23,43,f,5
3,No,7,28,51,m,20
5,No,8,25,53,m,14
2,Yes,9,20,44,f,18
5,No,5,22,25,m,15
8,No,7,26,30,f,6
2,Yes,9,28,41,m,23
8,Yes,6,27,55,f,8
4,Yes,6,24,46,m,18
1,No,7,27,30,m,25
5,Yes,5,21,18,m,18
1,No,7,22,28,m,29
7,No,6,27,43,f,8
8,No,6,28,35,f,4
3,Yes,8,29,39,m,19
3,Yes,5,27,33,f,19
7,No,8,23,46,f,8
4,No,9,25,31,f,11
3,Yes,9,24,43,f,19
8,Yes,9,23,29,m,2
3,Yes,4,28,22,m,19
7,Yes,9,29,23,f,7
2,Yes,7,22,25,m,21
1,Yes,8,20,53,f,25
6,Yes,9,26,30,m,12
8,Yes,5,29,40,m,5
1,Yes,9,27,42,m,24
9,No,7,22,40,f,3
3,Yes,7,22,53,f,20
3,Yes,7,25,37,m,19
4,No,7,21,29,m,20
1,Yes,7,25,47,m,22
9,Yes,5,24,18,f,4
3,No,4,26,22,f,21
4,Yes,6,28,24,m,16
1,No,4,28,19,f,28
4,No,6,20,43,f,18
1,Yes,8,26,54,f,21
5,No,7,22,37,m,18
5,No,8,23,36,m,16
7,No,8,21,55,f,9
8,No,6,20,51,f,9
4,Yes,5,29,35,f,12
7,No,7,22,29,f,10
4,No,9,29,34,m,15
3,Yes,8,28,23,m,19
6,No,4,20,42,f,19
4,Yes,7,22,18,f,18
3,No,5,24,33,m,24
9,Yes,7,22,35,f,2
5,No,9,23,19,m,14
7,Yes,9,23,22,f,9
6,No,8,20,39,m,12
5,Yes,4,25,32,m,16
7,Yes,8,26,35,m,5
6,Yes,5,26,30,f,11
2,Yes,6,25,51,f,19
3,Yes,9,26,27,m,16
2,No,4,22,45,f,24
3,No,9,24,31,f,17
1,Yes,5,26,31,m,24
8,Yes,5,29,29,f,9
6,No,9,24,32,f,9
2,No,8,29,35,m,24
8,Yes,9,21,50,f,9
6,No,8,25,40,f,13
7,Yes,9,26,52,m,6
1,Yes,8,21,38,f,28
7,Yes,6,29,53,m,7
3,No,7,27,25,f,16
8,Yes,7,24,31,m,6
6,No,8,27,45,f,10
4,No,8,22,42,f,19
8,No,6,21,24,m,10
9,No,7,26,20,m,3
2,Yes,6,24,35,f,24
6,Yes,5,24,33,f,13
5,No,9,27,50,m,15
5,Yes,7,28,27,m,15
3,No,8,27,31,m,20
8,Yes,4,29,20,m,10
8,Yes,5,21,55,f,6
5,Yes,9,29,51,f,16
8,Yes,4,26,31,m,7
8,Yes,6,24,27,f,4
3,Yes,9,26,25,f,17
2,No,6,22,28,f,24
9,Yes,6,23,24,f,-2
2,Yes,8,26,40,m,21
9,Yes,6,21,22,m,2
4,No,4,21,24,m,20
2,Yes,5,20,54,m,30
1,Yes,8,20,52,f,25
4,Yes,5,20,21,f,17
9,No,6,25,51,m,3
9,Yes,7,24,25,f,6
4,No,9,29,21,m,9
9,No,8,27,19,m,4
6,Yes,6,24,35,f,11
1,Yes,8,20,22,f,25
6,No,7,27,48,f,9
9,No,4,25,18,f,6
2,Yes,4,27,21,f,23
6,Yes,9,21,55,m,8
2,No,4,29,41,m,24
4,No,7,27,47,m,18
8,No,5,25,40,f,8
7,No,7,20,44,m,9
9,Yes,7,20,19,m,5
7,No,6,29,22,m,7
1,Yes,4,24,27,f,27
2,No,8,26,50,f,22
6,No,9,23,46,m,13
7,Yes,5,29,32,m,4
3,Yes,8,24,31,m,19
9,Yes,6,29,19,m,4
7,Yes,6,22,31,m,9
6,No,5,21,40,f,17
6,Yes,8,21,44,f,13
1,Yes,5,24,34,f,25
5,Yes,5,23,28,m,14
3,No,4,21,18,m,20
7,No,8,24,43,m,5
3,Yes,4,29,47,m,20
5,No,4,28,31,f,14
7,No,9,27,55,m,6
3,Yes,4,28,24,m,19
2,No,7,28,28,m,25
6,Yes,6,27,37,m,10
8,Yes,6,28,26,m,6
4,Yes,7,23,24,f,14
9,No,5,27,51,m,3
8,Yes,8,21,22,f,6
7,No,8,28,53,m,8
7,No,8,28,29,m,9
3,No,4,22,42,m,21
6,No,8,25,55,f,10
5,Yes,8,26,37,m,13
1,Yes,8,22,23,f,26
3,No,6,24,43,m,23
1,Yes,7,20,31,m,23
4,No,9,22,41,f,18
3,No,5,27,30,m,20
4,Yes,7,22,32,m,16
9,No,8,27,55,f,2
3,Yes,5,28,53,f,20
6,No,5,25,33,m,11
6,No,7,26,33,f,8
7,No,7,25,20,f,8
9,No,7,27,40,f,1
7,Yes,9,26,25,m,6
1,No,7,29,51,f,24
8,No,9,20,19,m,6
5,Yes,4,22,43,m,12
9,No,6,22,50,f,1
5,No,9,22,44,m,15
5,No,6,23,51,f,13
2,No,8,20,32,f,22
3,No,4,21,27,f,22
9,No,5,24,24,f,1
7,Yes,7,25,34,f,8
1,No,8,28,19,m,24
3,Yes,5,21,30,f,20
2,No,6,28,55,f,25
1,Yes,5,26,53,f,25
9,Yes,7,28,41,f,5
8,Yes,7,23,44,m,4
5,Yes,9,26,29,m,11
2,No,9,20,51,f,20
1,No,6,27,29,f,24
7,No,7,26,54,f,3
2,Yes,4,26,44,f,26
1,Yes,8,21,37,f,26
2,Yes,6,29,18,m,20
7,Yes,6,28,38,f,6
7,Yes,5,27,28,f,10
6,Yes,6,20,18,m,10
5,Yes,8,20,30,f,17
3,No,4,24,45,m,23
3,Yes,5,21,26,m,20
9,No,8,20,25,m,2
4,No,9,29,18,m,12
9,Yes,6,27,51,f,0
4,Yes,7,23,54,m,18
2,Yes,9,21,52,m,19
4,Yes,7,24,43,m,15
6,No,8,25,55,f,9
6,Yes,4,27,44,f,10
5,No,7,26,24,m,14
1,Yes,8,26,55,m,22
3,No,5,20,20,f,21
5,No,6,22,25,f,14
6,No,4,22,42,f,11
1,No,4,26,44,f,27
9,No,5,21,50,m,3
3,Yes,4,29,19,f,21
3,Yes,8,26,26,m,20
2,Yes,4,28,53,m,23
8,No,4,20,18,m,8
3,Yes,4,21,29,f,21
6,No,8,25,48,f,13
2,No,9,21,40,f,22
7,Yes,6,21,19,m,9
4,No,7,24,52,f,21
9,Yes,9,26,31,m,1
9,No,4,23,51,m,1
7,Yes,5,25,37,m,7
8,No,5,22,33,f,7
3,Yes,8,23,19,m,20
5,Yes,6,23,33,f,12
2,No,4,23,49,m,26
7,No,8,20,53,m,10
8,No,7,23,52,f,1
9,Yes,6,23,41,f,0
7,Yes,6,25,49,m,9
8,No,8,28,48,m,3
9,Yes,9,29,50,m,-3
6,Yes,5,25,34,m,11
2,No,9,25,21,f,24
2,Yes,6,26,55,f,22
4,Yes,5,26,38,m,18
9,Yes,6,20,29,m,4
7,No,6,27,47,m,10
2,Yes,6,20,18,f,26
8,No,7,28,29,f,6
7,Yes,5,23,36,f,8
9,Yes,7,28,42,f,-1
8,Yes,5,27,46,m,1
3,Yes,7,28,37,m,20
1,Yes,7,25,42,f,26
2,No,7,28,40,m,20
2,Yes,8,23,45,m,26
4,Yes,7,22,34,m,21
6,Yes,9,22,52,m,9
4,Yes,9,27,48,m,17
9,No,6,21,29,m,5
4,Yes,4,25,29,f,16
6,Yes,7,28,45,f,10
6,Yes,4,28,26,m,12
1,Yes,4,27,41,f,29
8,No,6,27,42,m,7
3,No,4,20,53,m,23
6,Yes,4,26,33,m,13
3,Yes,9,20,36,m,18
2,Yes,4,28,29,f,22
5,Yes,5,22,48,m,15
1,Yes,7,20,38,m,25
9,No,7,27,23,f,-1
7,No,4,26,34,m,9
3,Yes,6,21,35,f,18
4,Yes,5,26,43,m,18
6,Yes,6,24,27,f,12
3,No,6,26,20,m,20
7,Yes,4,29,22,f,8
6,Yes,8,26,34,m,9
9,No,4,21,19,f,4
5,No,9,21,45,f,19
4,Yes,8,26,35,m,18
3,Yes,5,22,20,m,20
1,Yes,8,23,40,m,21
3,Yes,4,26,21,f,22
3,No,4,21,39,m,17
7,No,6,21,19,f,12
7,Yes,4,28,42,m,8
1,No,9,20,20,f,26
3,Yes,4,22,25,f,23
8,No,7,29,49,f,3
9,Yes,7,23,20,f,3
7,Yes,6,24,31,m,12
7,No,8,22,22,f,12
8,No,8,28,18,f,6
6,No,7,24,51,f,10
3,No,9,26,48,m,19
1,No,5,26,21,m,24
7,Yes,9,28,55,f,7
1,Yes,7,21,55,f,25
1,No,9,22,50,m,23
9,Yes,5,23,40,f,4
7,Yes,8,27,18,f,3
4,Yes,7,20,32,f,16
6,Yes,4,28,23,f,14
1,No,5,24,39,m,30
7,Yes,5,23,50,m,13
6,Yes,5,27,26,m,12
4,Yes,8,28,32,m,19
7,Yes,9,22,20,m,4
3,No,6,23,43,m,16
1,Yes,4,20,21,f,31
4,Yes,7,22,19,m,16
3,Yes,9,29,40,f,22
1,No,5,24,52,f,25
2,No,8,27,28,m,20
5,Yes,5,20,23,m,15
8,Yes,9,20,23,f,5
1,No,7,22,55,f,28
4,Yes,4,28,47,m,17
4,No,5,28,29,m,16
5,Yes,8,20,39,m,15
7,Yes,8,23,20,m,6
8,No,6,27,29,m,7
6,Yes,8,21,19,m,12
1,Yes,6,23,41,f,30
7,Yes,4,26,27,f,4
3,No,7,26,20,m,24
6,No,6,24,32,f,10
8,Yes,5,26,31,m,5
7,Yes,9,25,45,f,7
6,Yes,5,21,33,m,14
9,Yes,7,28,48,f,2
9,No,8,24,18,f,3
1,No,9,21,26,f,27
1,No,5,25,21,f,31
1,Yes,9,29,23,f,22
8,Yes,6,24,46,f,4
7,No,7,21,43,m,10
3,Yes,5,29,45,m,20
2,Yes,8,29,21,m,20
4,No,9,26,47,f,18
3,Yes,8,29,25,f,22
7,No,9,21,20,m,8
8,Yes,5,26,50,m,6
6,Yes,7,25,51,f,11
3,Yes,4,23,43,f,20
6,Yes,5,23,46,m,13
2,Yes,8,25,31,m,21
7,No,4,28,36,f,6
7,No,7,29,48,m,3
4,Yes,8,25,49,f,14
8,Yes,7,25,39,f,10
4,No,9,20,37,m,15
7,No,5,24,40,f,7
4,Yes,7,20,18,m,17
5,No,8,28,26,m,14
7,No,5,29,30,m,10
3,No,8,23,30,m,18
5,Yes,8,21,30,f,15
3,No,4,28,32,m,22
5,No,6,25,41,f,16
3,No,7,29,18,m,19
7,No,7,22,33,m,10
1,Yes,4,21,42,f,31
9,No,9,25,23,f,2
9,No,7,29,47,m,-1
5,No,4,25,55,m,15
9,Yes,7,28,43,f,0
6,Yes,7,24,30,m,14
5,Yes,8,28,37,m,11
3,No,4,24,45,m,19
8,No,9,21,54,m,5
4,No,7,20,26,f,21
3,Yes,9,28,22,f,16
6,No,6,29,49,m,9
8,No,4,26,27,m,8
9,Yes,4,22,29,f,2
6,No,4,25,51,m,11
5,No,8,29,46,f,17
2,Yes,4,23,41,m,25
2,Yes,8,28,49,f,21
9,Yes,6,21,36,f,4
2,Yes,5,23,44,f,23
2,Yes,8,20,44,f,21
3,No,7,26,36,m,18
3,Yes,4,23,25,f,17
4,No,5,24,46,m,17
7,No,8,20,38,m,6
9,Yes,9,21,22,m,0
2,Yes,9,23,34,f,19
4,No,7,21,54,f,14
9,No,5,20,49,f,6
2,No,6,29,33,f,23
1,Yes,8,20,35,m,30
8,No,9,25,49,m,2
9,Yes,9,21,45,f,-1
7,No,8,22,52,m,8
8,No,9,24,26,f,3
4,No,6,22,44,m,16
4,Yes,9,25,52,m,15
2,Yes,8,26,31,m,20
8,No,4,29,23,m,6
2,No,9,25,43,m,22
9,No,8,21,32,m,4
4,Yes,4,28,43,f,20
1,Yes,9,21,32,f,27
4,Yes,9,25,29,m,16
3,Yes,8,28,28,m,20
6,Yes,7,28,23,f,12
7,No,7,21,35,m,11
8,No,5,28,31,m,6
2,No,7,27,42,f,20
6,Yes,6,26,29,m,16
6,No,5,27,40,f,11
5,Yes,7,29,27,f,15
7,Yes,4,27,47,m,9
3,No,8,20,48,m,21
4,No,7,28,44,f,16
9,Yes,4,25,36,m,7
4,Yes,5,20,42,m,18
3,No,8,20,25,m,20
2,Yes,7,26,35,f,21
5,Yes,5,29,37,f,12
4,Yes,7,21,54,m,20
8,No,5,25,20,m,9
7,Yes,7,24,51,f,5
6,Yes,4,24,26,m,11
2,Yes,6,29,44,m,26
3,Yes,4,25,22,m,21
9,Yes,8,27,30,m,-1
9,Yes,7,24,19,f,-1
5,Yes,6,27,41,m,10
3,No,6,24,21,m,21
2,No,8,29,46,f,22
8,No,8,25,35,m,9
6,Yes,6,27,42,m,10
7,No,8,21,35,m,9
1,No,8,26,45,f,23
1,Yes,7,22,18,m,30
2,No,4,28,45,m,25
3,Yes,9,29,48,f,18
1,Yes,5,26,27,m,24
5,Yes,6,22,52,f,15
3,No,5,27,42,m,15
1,Yes,6,29,45,m,27
8,No,6,21,22,f,8
6,Yes,4,29,38,f,14
9,Yes,6,27,36,f,3
3,No,6,26,49,f,19
9,Yes,4,24,28,m,3
9,No,8,23,38,m,5
1,Yes,9,29,46,f,21
3,Yes,5,29,40,m,16
6,Yes,6,20,53,m,14
8,Yes,4,23,42,m,0
4,Yes,6,25,39,f,19
5,Yes,4,25,29,f,15
9,Yes,5,21,38,m,4
6,Yes,7,28,32,m,12
7,No,8,20,19,m,8
7,No,7,23,19,m,9
4,No,4,23,38,m,18
4,Yes,6,21,31,m,17
4,No,8,27,49,m,15
5,No,5,21,31,f,14
5,Yes,9,21,41,f,16
8,No,8,21,35,f,6
9,Yes,6,20,51,f,5
2,No,7,24,30,m,20
7,No,4,23,29,f,8
1,No,7,21,51,f,26
1,No,8,20,45,f,25
4,No,9,20,37,m,17
7,Yes,6,21,22,m,9
2,No,4,20,33,f,27
2,Yes,6,28,51,m,23
1,No,6,21,34,m,25
2,Yes,9,22,47,m,24
7,No,8,28,54,f,9
9,No,7,24,46,f,3
6,No,6,27,34,m,15
2,No,6,26,53,f,21
9,No,6,25,41,f,2
7,Yes,4,21,47,f,9
1,No,6,23,35,f,28
9,No,6,28,22,m,1
2,Yes,8,26,33,m,21
4,No,6,22,34,f,16
9,No,9,25,42,m,0
4,No,9,27,36,f,16
3,No,6,27,20,m,22
1,No,9,27,26,m,26
7,Yes,8,27,46,f,7
6,No,4,29,35,f,18
4,Yes,9,25,27,m,18
6,No,9,29,54,f,11
6,No,7,22,27,m,13
4,Yes,8,28,46,f,14
6,No,9,22,21,m,14
8,No,4,23,32,f,11
3,Yes,7,29,33,m,22
4,No,6,20,45,f,18
1,No,8,21,32,m,27
4,Yes,9,25,51,m,17
9,Yes,6,20,55,f,0
8,No,8,28,30,m,4
4,No,7,27,38,f,18
7,No,9,21,45,f,11
3,Yes,4,21,41,m,18
9,Yes,8,27,35,f,1
4,No,4,27,52,m,19
2,No,6,20,23,f,24
5,No,6,24,39,f,15
2,Yes,7,21,24,m,22
6,Yes,7,20,41,m,15
1,Yes,5,22,42,f,27
6,No,5,22,38,f,15
4,No,7,29,41,m,16
3,No,9,28,38,m,20
2,Yes,6,29,31,f,23
7,No,4,20,41,m,12
9,Yes,7,21,24,f,3
3,No,9,28,24,m,19
6,Yes,4,24,31,m,15
9,No,5,28,54,m,3
2,No,4,25,18,m,20
7,Yes,7,29,35,f,7
5,No,6,29,53,f,11
5,Yes,7,22,44,f,18
7,No,8,27,27,m,9
9,No,9,28,55,m,-2
4,No,9,21,21,f,17
9,Yes,9,28,55,m,2
9,No,8,23,21,f,1
4,Yes,8,27,32,m,18
3,No,6,24,25,f,20
2,No,9,25,35,m,20
9,Yes,7,23,26,m,2
2,No,8,24,49,m,17
6,No,7,20,27,f,14
5,Yes,5,22,22,f,13
5,Yes,9,23,32,f,11
4,No,8,20,39,m,18
6,Yes,8,22,32,m,12
5,Yes,6,23,51,m,12
4,No,7,28,53,f,17
9,Yes,6,22,24,m,2
6,Yes,6,22,48,f,11
3,No,7,23,37,m,20
6,Yes,5,28,24,m,8
1,Yes,7,28,47,m,24
5,No,5,20,54,m,15
6,No,6,27,50,m,10
8,Yes,5,29,26,m,5
9,No,9,20,35,m,4
3,Yes,5,21,47,f,21
2,Yes,5,29,22,f,21
4,Yes,8,24,34,m,15
8,Yes,8,25,46,m,4
8,No,6,21,32,m,-1
3,No,7,29,20,f,20
4,Yes,5,24,42,m,21
3,No,9,22,46,m,20
2,Yes,8,26,33,m,22
4,Yes,7,20,52,m,16
6,No,9,24,50,f,11
5,No,5,22,25,f,15
3,Yes,7,21,55,m,21
2,No,9,22,38,f,22
9,Yes,4,29,19,m,6
1,No,9,23,52,m,25
9,No,9,21,48,m,4
1,Yes,5,21,38,m,27
7,No,7,22,48,f,13
6,No,5,21,25,f,12
7,Yes,5,25,35,f,10
3,Yes,4,21,48,f,21
3,Yes,9,20,31,m,18
1,Yes,7,27,50,f,26
4,Yes,6,29,50,m,18
2,Yes,8,23,24,m,26
8,No,5,21,49,f,8
3,Yes,5,23,18,f,17
7,Yes,5,21,32,f,9
7,Yes,5,24,36,f,12
9,No,8,26,27,m,1
6,Yes,6,25,52,f,9
1,Yes,4,21,46,f,29
8,No,6,23,52,f,7
1,No,8,27,21,f,25
3,Yes,7,26,35,f,19
5,No,4,26,19,m,15
8,No,4,23,49,f,6
9,Yes,7,20,49,m,4
7,Yes,9,26,48,f,4
9,Yes,5,25,23,f,7
3,No,8,27,44,f,22
5,Yes,7,24,54,f,10
8,No,6,27,32,f,6
1,Yes,6,29,29,m,23
8,No,9,27,33,f,4
7,Yes,7,28,29,m,5
1,No,8,20,30,m,25
6,Yes,9,22,55,m,5
1,Yes,9,25,26,m,24
2,Yes,9,23,45,f,22
5,No,4,27,35,f,13
2,No,4,29,36,m,22
1,Yes,5,20,25,f,28
6,No,8,24,37,m,9
8,Yes,6,23,37,f,6
8,No,6,20,52,f,7
8,Yes,5,29,54,f,4
6,No,6,25,35,m,11
3,No,9,29,49,m,18
1,No,5,22,30,m,28
2,No,5,24,35,f,19
5,No,7,25,34,f,14
5,Yes,4,23,38,m,13
1,No,8,29,44,m,25
1,No,8,29,39,f,26
9,No,4,25,51,f,2
2,No,9,26,53,f,22
7,Yes,8,21,42,f,13
4,No,6,26,54,m,17
7,No,6,26,23,f,8
8,Yes,8,21,51,f,7
5,Yes,7,22,23,m,16
1,No,8,22,49,m,26
4,Yes,5,20,35,f,20
3,No,9,20,34,f,19
5,No,5,29,49,f,13
6,Yes,4,25,22,m,10
2,No,9,28,43,f,23
7,Yes,9,28,53,m,3
3,Yes,6,20,36,m,19
1,No,9,26,29,m,26
3,No,7,25,55,m,21
9,Yes,8,23,45,f,3
6,No,5,22,48,f,17
6,Yes,6,28,31,m,7
4,Yes,6,29,44,m,15
8,Yes,7,24,48,m,4
5,Yes,7,27,37,m,13
7,No,7,23,23,f,12
9,No,7,23,36,m,3
5,No,5,25,48,m,14
5,No,7,25,22,m,13
4,No,6,22,43,m,15
6,No,6,21,42,f,13
2,Yes,9,28,40,f,25
3,No,8,21,34,f,18
1,Yes,6,28,36,f,25
2,Yes,6,27,52,f,18
2,Yes,5,29,49,m,19
8,No,9,26,34,m,2
8,Yes,6,24,25,m,8
2,No,4,22,37,f,27
6,Yes,6,21,27,m,11
5,No,8,27,31,m,16
3,No,8,21,45,m,18
5,No,9,27,34,m,11
5,No,9,24,41,m,10
5,No,7,28,55,f,12
3,Yes,5,23,32,m,21
3,No,8,27,18,f,19
4,No,4,26,44,m,20
7,Yes,4,27,20,m,8
2,No,7,24,21,f,27
4,No,5,21,48,m,19
4,No,5,26,24,m,16
1,No,9,22,35,f,24
8,No,6,29,19,f,4
1,Yes,4,29,25,m,28
8,No,4,29,48,f,8
7,Yes,4,29,18,m,7
9,No,4,21,24,f,7
8,Yes,8,22,33,f,8
5,Yes,5,23,50,m,14
8,Yes,6,29,24,f,5
3,No,8,26,51,f,14
7,No,5,29,50,f,8
4,Yes,7,20,36,f,17
5,No,4,25,49,f,17
9,No,6,25,28,f,2
7,Yes,5,27,53,m,8
4,No,7,21,42,m,19
6,Yes,4,21,42,f,13
7,No,7,20,27,m,10
9,Yes,7,22,48,f,3
4,No,8,26,44,f,11
3,No,7,27,53,f,19
8,Yes,8,26,44,m,5
1,Yes,9,28,32,m,23
9,No,8,27,49,f,5
1,Yes,7,27,34,m,28
2,Yes,5,21,30,f,23
8,Yes,7,20,26,m,5
9,Yes,7,25,36,f,1
7,Yes,5,26,42,m,5
3,No,4,25,23,m,21
7,Yes,6,26,48,f,7
6,Yes,9,27,27,f,10
2,Yes,4,21,20,f,29
3,Yes,7,20,27,m,18
5,No,4,29,28,f,17
4,Yes,6,27,30,f,16
2,No,4,27,18,m,25
4,No,6,27,51,m,16
8,Yes,4,29,44,f,2
5,Yes,8,26,24,f,11
5,No,7,21,47,m,14
3,No,6,23,51,m,21
8,No,9,28,53,f,5
6,Yes,7,27,41,m,11
2,No,8,23,52,f,21
2,Yes,4,27,36,m,23
9,No,7,29,47,m,1
7,No,4,25,25,f,10
9,Yes,4,28,55,m,1
6,Yes,7,20,44,f,10
5,No,6,25,36,f,15
1,Yes,6,23,18,m,25
6,Yes,7,22,42,m,9
6,No,6,24,54,m,8
3,Yes,5,29,52,m,21
3,Yes,4,27,28,f,19
3,No,7,29,49,m,18
3,No,9,25,44,f,17
7,Yes,8,20,42,m,9
2,Yes,7,25,24,m,22
2,Yes,7,26,40,m,23
3,No,4,25,28,m,20
7,No,8,22,24,f,11
3,Yes,4,28,35,m,17
7,Yes,9,29,50,m,6
9,Yes,6,29,33,f,-2
4,No,7,23,48,f,19
7,No,4,24,32,m,9
9,Yes,9,24,38,m,1
8,Yes,9,22,40,f,4
8,Yes,5,21,37,f,5
9,Yes,7,27,37,m,5
5,No,9,26,52,f,11
5,Yes,6,24,30,f,12
3,Yes,4,20,18,m,25
5,No,4,29,32,f,12
8,Yes,5,20,34,f,10
5,Yes,6,27,18,f,14
4,Yes,9,23,27,m,17
8,Yes,5,23,45,f,7
7,Yes,9,28,19,m,7
6,Yes,9,21,19,m,10
5,No,7,24,35,f,16
5,Yes,8,25,26,f,12
2,No,9,25,27,f,21
4,No,4,29,21,m,18
8,No,9,22,38,f,3
8,No,5,29,31,m,6
1,Yes,9,25,47,f,24
2,Yes,4,29,52,f,26
5,Yes,4,29,24,f,15
9,Yes,5,24,19,m,5
7,No,4,27,32,m,14
5,No,6,23,30,f,15
1,No,6,29,38,f,26
6,Yes,8,29,27,m,9
8,No,6,22,51,m,5
7,Yes,5,25,27,f,9
2,No,9,29,32,m,20
